Q1,Q2,T1,T2,Tsp1,Tsp2
5.1232049363,34.612163305,38.301,42.877,37.0,44.0
5.317944639,35.306267672,38.269,43.006,37.0,44.0
5.5999532241,36.033596642,38.14,42.909,37.0,44.0
5.9886047854,36.786671722,37.979,42.813,37.0,44.0
6.2929917666,37.504470164,37.979,42.78,37.0,44.0
6.5111449324,37.877584444,37.979,43.006,37.0,44.0
6.6731459266,38.138332449,37.979,43.07,37.0,44.0
6.8125441613,38.689975529,37.979,42.813,37.0,44.0
6.916337365,39.27197252,37.979,42.748,37.0,44.0
7.2072954226,40.091477636,37.785,42.49,37.0,44.0
7.5249150687,40.704772988,37.688,42.587,37.0,44.0
7.8046487331,41.217108229,37.656,42.619,37.0,44.0
8.0215142374,41.644437566,37.656,42.651,37.0,44.0
8.1830610412,41.917696729,37.656,42.748,37.0,44.0
8.3118642477,42.248743953,37.656,42.684,37.0,44.0
8.4041252569,42.478066341,37.656,42.748,37.0,44.0
8.4894288315,43.00656768,37.656,42.49,37.0,44.0
8.5364685457,43.297671147,37.656,42.651,37.0,44.0
8.6307452639,43.52136855,37.592,42.684,37.0,44.0
8.8632273298,43.597049799,37.431,42.78,37.0,44.0
9.1525740052,43.661488381,37.334,42.78,37.0,44.0
9.406395293,44.039969562,37.334,42.522,37.0,44.0
9.61398025,44.466741303,37.334,42.458,37.0,44.0
9.7931787973,45.133259112,37.334,42.232,37.0,44.0
9.9619070835,45.699056821,37.302,42.265,37.0,44.0
10.131867735,46.331207127,37.27,42.168,37.0,44.0
10.324071052,46.784975862,37.205,42.265,37.0,44.0
10.531860694,46.999885199,37.141,42.426,37.0,44.0
10.808939363,47.309076341,37.044,42.329,37.0,44.0
11.025685571,47.44097733,37.044,42.458,37.0,44.0
11.203931597,47.56941745,37.044,42.458,37.0,44.0
11.167306976,48.071844057,37.237,42.168,37.0,44.0
11.003565539,48.121532859,37.334,42.522,37.0,44.0
10.902712726,48.255192083,37.302,42.458,37.0,44.0
10.799561501,48.1185415,37.302,42.684,37.0,44.0
10.729066518,48.285107224,37.302,42.458,37.0,44.0
10.624023454,48.299176265,37.334,42.587,37.0,44.0
10.540914153,48.444442859,37.334,42.49,37.0,44.0
10.456667058,48.396334615,37.334,42.651,37.0,44.0
10.315266226,48.335619168,37.398,42.684,37.0,44.0
10.223211657,48.177085607,37.366,42.78,37.0,44.0
9.8656875913,47.924743095,37.624,42.909,37.0,44.0
9.5709121525,47.755101318,37.624,42.877,37.0,44.0
9.2875165753,47.586577297,37.656,42.909,37.0,44.0
9.0559383411,47.569086042,37.656,42.813,37.0,44.0
8.8586066192,47.570667097,37.656,42.813,37.0,44.0
8.6892854111,47.587935634,37.656,42.813,37.0,44.0
8.5297319205,47.38471496,37.656,43.006,37.0,44.0
8.4075985433,47.450356909,37.656,42.813,37.0,44.0
8.2933590189,47.408292413,37.656,42.909,37.0,44.0
8.2000396429,47.500140599,37.656,42.813,37.0,44.0
8.0556668161,47.131916215,37.688,43.199,37.0,44.0
7.9192048568,46.539414,37.688,43.425,37.0,44.0
7.7777224126,46.10296246,37.721,43.36,37.0,44.0
7.6558751358,45.645469509,37.721,43.425,37.0,44.0
7.4603004794,45.375726178,37.817,43.328,37.0,44.0
7.4578609648,45.009465192,37.656,43.425,37.0,44.0
7.2565888527,44.831249912,37.85,43.328,37.0,44.0
7.2831501108,44.542137021,37.656,43.425,37.0,44.0
7.0146383467,44.639366834,37.946,43.167,37.0,44.0
6.7729048382,44.544749873,37.946,43.328,37.0,44.0
6.6759507319,44.025130791,37.817,43.683,37.0,44.0
6.5639377204,43.649991785,37.85,43.618,37.0,44.0
6.4969002271,43.201416156,37.817,43.715,37.0,44.0
6.3442821682,42.935931,37.914,43.618,37.0,44.0
6.2787441111,42.660609951,37.85,43.65,37.0,44.0
6.1525389091,42.42884898,37.914,43.65,37.0,44.0
6.0766579292,42.22502954,37.882,43.65,37.0,44.0
6.1775240729,42.029899589,37.721,43.65,37.0,44.0
6.2564008387,41.85931384,37.721,43.65,37.0,44.0
6.388197687,41.741193577,37.656,43.618,37.0,44.0
6.4972064521,41.716466899,37.656,43.554,37.0,44.0
6.5886807427,41.815679167,37.656,43.457,37.0,44.0
6.6373201392,41.557254928,37.656,43.747,37.0,44.0
6.6814897906,41.445714958,37.656,43.65,37.0,44.0
6.7137930582,41.35078534,37.656,43.65,37.0,44.0
6.7358031833,41.269732223,37.656,43.65,37.0,44.0
6.755706774,41.317947402,37.656,43.554,37.0,44.0
6.8059234145,41.480006179,37.624,43.457,37.0,44.0
6.7991761718,41.516302843,37.656,43.554,37.0,44.0
6.8836707799,41.46389795,37.56,43.618,37.0,44.0
7.0955225342,41.60007282,37.431,43.457,37.0,44.0
7.3267515,41.599317495,37.366,43.554,37.0,44.0
9.6191279381,41.355492355,37.366,43.554,39.0,44.0
11.502147414,41.23128928,37.398,43.457,39.0,44.0
13.143510925,40.965705025,37.334,43.554,39.0,44.0
14.463715774,40.829565828,37.398,43.457,39.0,44.0
14.54030253,31.868983061,37.398,43.554,39.0,35.0
14.728677997,24.232031656,37.366,43.457,39.0,35.0
14.929976069,17.727368262,37.366,43.586,39.0,35.0
15.100012334,12.37415527,37.431,43.489,39.0,35.0
15.134195034,8.0438262326,37.56,43.554,39.0,35.0
15.109626485,4.7155173728,37.656,43.457,39.0,35.0
15.105931462,2.2937280132,37.656,43.457,39.0,35.0
15.115399318,0.72819718092,37.656,43.457,39.0,35.0
15.128965399,0.0,37.656,43.457,39.0,35.0
15.147802342,0.0,37.656,43.425,39.0,35.0
15.179471269,0.0,37.688,43.167,39.0,35.0
14.975642966,0.0,37.914,43.135,39.0,35.0
14.736941439,0.0,37.979,43.135,39.0,35.0
14.591547995,0.0,37.979,42.845,39.0,35.0
14.473347442,0.0,37.979,42.813,39.0,35.0
14.371740559,0.0,37.979,42.813,39.0,35.0
14.346613663,0.0,37.979,42.49,39.0,35.0
14.322374639,0.0,37.979,42.49,39.0,35.0
14.330386988,0.0,37.979,42.329,39.0,35.0
14.265708368,0.0,38.075,42.168,39.0,35.0
14.094000816,0.0,38.204,42.071,39.0,35.0
13.890891203,0.0,38.301,41.846,39.0,35.0
13.717868862,0.0,38.301,41.846,39.0,35.0
13.632253058,0.0,38.301,41.523,39.0,35.0
13.556551637,0.0,38.301,41.523,39.0,35.0
13.551918559,0.0,38.301,41.201,39.0,35.0
13.543824506,0.0,38.301,41.201,39.0,35.0
13.583283105,0.0,38.301,40.943,39.0,35.0
13.624631806,0.0,38.301,40.879,39.0,35.0
13.692895968,0.0,38.301,40.686,39.0,35.0
13.771239,0.0,38.301,40.557,39.0,35.0
13.839556408,0.0,38.301,40.524,39.0,35.0
13.91643887,0.0,38.333,40.234,39.0,35.0
13.911017643,0.0,38.397,40.234,39.0,35.0
13.898783715,0.0,38.462,39.912,39.0,35.0
13.852223562,0.0,38.494,39.912,39.0,35.0
13.907957844,0.0,38.43,39.751,39.0,35.0
14.08284331,0.0,38.333,39.59,39.0,35.0
14.192383871,0.0,38.365,39.59,39.0,35.0
14.243461283,0.0,38.462,39.268,39.0,35.0
14.149994507,0.0,38.591,39.268,39.0,35.0
14.086812745,0.0,38.623,39.01,39.0,35.0
14.043819002,0.0,38.623,38.945,39.0,35.0
14.017539052,0.0,38.623,38.881,39.0,35.0
14.042882579,0.0,38.623,38.623,39.0,35.0
14.061127421,0.0,38.623,38.623,39.0,35.0
14.092647835,0.0,38.623,38.526,39.0,35.0
14.159960836,0.0,38.623,38.301,39.0,35.0
14.213548099,0.0,38.623,38.301,39.0,35.0
14.31851265,0.0,38.623,37.979,39.0,35.0
14.470116587,0.0,38.559,37.979,39.0,35.0
14.66839254,0.0,38.494,37.946,39.0,35.0
14.855243409,0.0,38.526,37.656,39.0,35.0
14.97572118,0.0,38.559,37.656,39.0,35.0
15.1096369,0.0,38.526,37.656,39.0,35.0
15.248737806,0.0,38.559,37.334,39.0,35.0
15.497930863,0.0,38.43,37.334,39.0,35.0
15.705157403,0.0,38.43,37.334,39.0,35.0
15.928507745,0.0,38.43,37.076,39.0,35.0
16.061073423,0.0,38.494,37.012,39.0,35.0
16.072423202,0.0,38.591,37.012,39.0,35.0
16.092232416,0.031733230297,38.623,36.722,39.0,35.0
16.180376827,0.074490840222,38.559,36.689,39.0,35.0
16.324229504,0.086042414821,38.494,36.689,39.0,35.0
16.358213749,0.32244840353,38.591,36.496,39.0,35.0
16.361964101,0.67788674696,38.623,36.367,39.0,35.0
16.363059921,0.98053427146,38.623,36.367,39.0,35.0
16.362437043,1.2357458429,38.623,36.367,39.0,35.0
16.369952517,1.6053679448,38.623,36.238,39.0,35.0
16.38721617,2.1562854249,38.623,36.045,39.0,35.0
16.396881611,2.6364234762,38.623,36.045,39.0,35.0
16.398812309,3.0138482368,38.623,36.077,39.0,35.0
16.413435959,3.6114753772,38.623,35.852,39.0,35.0
16.429286125,4.2920366358,38.623,35.723,39.0,35.0
16.436032425,4.8904115513,38.623,35.723,39.0,35.0
16.438516483,5.4553813942,38.623,35.69,39.0,35.0
16.444552641,6.1064875267,38.623,35.562,39.0,35.0
16.454825992,6.877198208,38.623,35.4,39.0,35.0
16.455892703,7.5594914375,38.623,35.4,39.0,35.0
16.45039224,8.1623844201,38.623,35.4,39.0,35.0
16.411263087,8.7764008153,38.655,35.336,39.0,35.0
16.318343404,9.562307558,38.72,35.143,39.0,35.0
16.170302114,10.349225947,38.784,35.078,39.0,35.0
15.998885209,10.937453672,38.816,35.175,39.0,35.0
15.747396545,11.473436411,38.913,35.175,39.0,35.0
15.498740263,11.956739501,38.945,35.175,39.0,35.0
15.292740039,12.507181912,38.945,35.078,39.0,35.0
15.116848456,13.039160253,38.945,35.046,39.0,35.0
14.9770512,13.749560541,38.945,34.853,39.0,35.0
14.851898234,14.386757418,38.945,34.853,39.0,35.0
14.739561468,14.957427149,38.945,34.853,39.0,35.0
14.638843875,15.468881494,38.945,34.853,39.0,35.0
14.555281459,16.045098481,38.945,34.756,39.0,35.0
14.478537725,16.562406775,38.945,34.756,39.0,35.0
14.401419537,16.908991837,38.945,34.853,39.0,35.0
14.333053244,17.219795167,38.945,34.853,39.0,35.0
14.272483497,17.499251651,38.945,34.853,39.0,35.0
14.218917088,17.750467825,38.945,34.853,39.0,35.0
14.20744294,18.012615395,38.913,34.82,39.0,35.0
14.429455735,18.180777103,38.688,34.853,39.0,35.0
14.342639971,18.359779769,38.945,34.853,39.0,35.0
14.270206464,18.520955531,38.945,34.853,39.0,35.0
14.248622253,18.781142979,38.913,34.756,39.0,35.0
14.397327287,18.99647739,38.752,34.756,39.0,35.0
14.410531581,19.082461617,38.849,34.853,39.0,35.0
14.409028706,18.925007761,38.849,35.046,39.0,35.0
14.323435893,19.029296471,38.945,34.853,39.0,35.0
14.259024345,19.243499912,38.945,34.756,39.0,35.0
14.338961427,19.422243815,38.816,34.756,39.0,35.0
14.369199891,19.586761038,38.849,34.756,39.0,35.0
14.421834139,19.613102424,38.816,34.853,39.0,35.0
14.396062355,19.605717962,38.881,34.885,39.0,35.0
14.342689843,19.604169402,38.913,34.885,39.0,35.0
14.333153426,19.600812292,38.881,34.885,39.0,35.0
14.274894136,19.290031363,38.913,35.143,39.0,35.0
14.470676063,19.023943351,38.688,35.11,39.0,35.0
14.677767401,18.85721893,38.655,35.046,39.0,35.0
14.880024837,18.544156006,38.623,35.175,39.0,35.0
15.055483178,18.259225943,38.623,35.175,39.0,35.0
15.215276632,18.118208794,38.623,35.078,39.0,35.0
15.346886565,17.871488145,38.623,35.175,39.0,35.0
15.463001352,17.646834085,38.623,35.175,39.0,35.0
15.570478648,17.521645227,38.623,35.11,39.0,35.0
15.662824815,17.367128477,38.623,35.143,39.0,35.0
15.749528237,17.304728757,38.623,35.078,39.0,35.0
15.819354077,17.129200444,38.623,35.175,39.0,35.0
15.889837824,17.08665295,38.623,35.078,39.0,35.0
15.952627475,17.046929046,38.623,35.078,39.0,35.0
15.999973606,16.852702867,38.623,35.207,39.0,35.0
16.036509226,16.519354578,38.623,35.336,39.0,35.0
16.039006135,16.182710231,38.655,35.368,39.0,35.0
16.082844383,15.87476743,38.623,35.368,39.0,35.0
16.124580656,15.557086284,38.623,35.4,39.0,35.0
16.162668141,15.190002298,38.623,35.465,39.0,35.0
16.200591616,14.81831639,38.623,35.497,39.0,35.0
16.247340778,14.598900941,38.623,35.4,39.0,35.0
16.294949287,14.43763872,38.623,35.368,39.0,35.0
16.333512595,14.171494982,38.623,35.465,39.0,35.0
16.370335918,13.889461358,38.623,35.497,39.0,35.0
16.374558247,13.636158381,38.655,35.497,39.0,35.0
16.418551545,13.401167547,38.623,35.497,39.0,35.0
16.468191814,13.303601872,38.623,35.4,39.0,35.0
16.507660238,13.094230387,38.623,35.497,39.0,35.0
16.546568178,12.901125633,38.623,35.497,39.0,35.0
16.593820017,12.879761789,38.623,35.368,39.0,35.0
16.715276772,13.043971675,38.559,35.207,39.0,35.0
17.097931139,13.311536412,38.301,35.078,39.0,35.0
17.416934627,13.543122032,38.301,35.078,39.0,35.0
17.678348177,13.624357928,38.301,35.175,39.0,35.0
17.907171435,13.806995134,38.301,35.078,39.0,35.0
18.101121057,13.964724597,38.301,35.078,39.0,35.0
18.226103922,13.986436233,38.333,35.175,39.0,35.0
18.919121616,23.702311797,38.301,35.175,39.0,43.0
19.342241814,32.463881804,38.333,35.175,39.0,43.0
19.337805634,40.314726704,38.559,35.207,39.0,43.0
19.207320358,47.544617027,38.591,35.078,39.0,43.0
18.964213545,53.949801806,38.623,35.175,39.0,43.0
18.661539753,59.421555394,38.623,35.433,39.0,43.0
18.337859731,64.334303353,38.623,35.465,39.0,43.0
17.993984331,68.555288351,38.623,35.658,39.0,43.0
17.615827223,72.27798664,38.655,35.755,39.0,43.0
17.078386504,75.534188633,38.816,35.884,39.0,43.0
16.528835616,78.599484044,38.881,35.819,39.0,43.0
16.01500566,81.058642752,38.881,36.109,39.0,43.0
15.484527371,83.214614672,38.945,36.206,39.0,43.0
14.987562081,84.66394025,38.945,36.657,39.0,43.0
14.569417477,86.219618673,38.945,36.496,39.0,43.0
14.182889075,87.287829521,38.945,36.818,39.0,43.0
13.861839804,88.500932747,38.945,36.657,39.0,43.0
13.549499825,89.064256412,38.945,37.141,39.0,43.0
13.253302414,89.671237206,38.978,37.108,39.0,43.0
12.998493812,90.197715943,38.978,37.173,39.0,43.0
12.644542221,90.075591079,39.074,37.721,39.0,43.0
12.246295246,89.918405231,39.171,37.817,39.0,43.0
11.850996812,89.215210282,39.203,38.333,39.0,43.0
36.681303072,87.436186941,39.268,38.462,64.0,43.0
56.655235603,85.234686728,39.235,38.784,64.0,43.0
72.447372612,82.777189093,39.235,39.01,64.0,43.0
84.458732104,80.074853958,39.268,39.332,64.0,43.0
92.936594152,77.571599064,39.268,39.364,64.0,43.0
98.048608304,75.432825945,39.429,39.268,64.0,43.0
100.0,72.75280205,39.59,39.912,64.0,43.0
100.0,69.937785268,39.912,40.267,64.0,43.0
100.0,67.016760838,40.234,40.621,64.0,43.0
100.0,64.314657962,40.557,40.718,64.0,43.0
100.0,61.883366323,41.169,40.718,64.0,43.0
100.0,59.216911903,41.523,41.137,64.0,43.0
100.0,56.412537233,42.168,41.459,64.0,43.0
100.0,53.562608452,42.522,41.749,64.0,43.0
100.0,51.301219594,43.135,41.491,64.0,43.0
100.0,48.742248529,43.457,41.942,64.0,43.0
100.0,46.449674647,44.134,41.91,64.0,43.0
100.0,44.444287187,44.746,41.846,64.0,43.0
100.0,42.022750712,45.101,42.361,64.0,43.0
100.0,39.775699195,45.713,42.394,64.0,43.0
100.0,37.441845649,46.39,42.619,64.0,43.0
100.0,35.177900098,47.099,42.716,64.0,43.0
100.0,33.015426096,47.808,42.78,64.0,43.0
100.0,30.93567233,48.549,42.845,64.0,43.0
100.0,28.22579815,49.258,43.489,64.0,43.0
100.0,26.173565508,49.902,43.135,64.0,43.0
100.0,23.853831202,50.515,43.489,64.0,43.0
100.0,21.524836305,51.127,43.65,64.0,43.0
100.0,19.341582388,51.836,43.683,64.0,43.0
100.0,17.125294486,52.48,43.876,64.0,43.0
100.0,15.184043031,53.093,43.844,64.0,43.0
100.0,13.167885214,53.737,44.102,64.0,43.0
99.74446532,11.382444993,54.382,44.134,64.0,43.0
98.939592345,9.8564493937,55.059,44.134,64.0,43.0
97.698533164,8.4497057305,55.703,44.23,64.0,43.0
96.062115957,7.0224686232,56.348,44.488,64.0,43.0
94.141054211,5.8941603879,56.992,44.392,64.0,43.0
91.959148106,5.0091958311,57.637,44.359,64.0,43.0
89.54368324,4.2351265453,58.281,44.424,64.0,43.0
86.929990608,3.6424593464,58.926,44.424,64.0,43.0
84.24084057,3.126329791,59.474,44.488,64.0,43.0
81.613340178,2.5849601247,59.893,44.617,64.0,43.0
78.800178367,2.1244600055,60.537,44.682,64.0,43.0
76.170254185,1.7782683864,60.859,44.682,64.0,43.0
73.345934625,1.5720834958,61.504,44.682,64.0,43.0
70.691733364,1.4148517255,61.826,44.714,64.0,43.0
68.177237789,1.3773705411,62.148,44.682,64.0,43.0
65.632916473,1.3830460346,62.6,44.714,64.0,43.0
63.131230617,1.4577472327,62.986,44.714,64.0,43.0
60.624873067,1.5983287681,63.405,44.714,64.0,43.0
58.346724826,1.7704050155,63.599,44.714,64.0,43.0
56.253151206,1.9288077356,63.792,44.746,64.0,43.0
54.211212698,2.1220845898,64.082,44.746,64.0,43.0
52.17568914,2.3496566248,64.404,44.746,64.0,43.0
50.24303459,2.5962112087,64.63,44.746,64.0,43.0
48.535043337,2.9606239879,64.727,44.649,64.0,43.0
46.794004566,3.2160669303,65.017,44.746,64.0,43.0
45.303239999,3.4588721059,65.049,44.746,64.0,43.0
43.851345461,3.746530615,65.242,44.714,64.0,43.0
42.493200689,3.9876924063,65.371,44.746,64.0,43.0
41.349595601,4.2089115853,65.371,44.746,64.0,43.0
40.421687306,4.4830997797,65.339,44.682,64.0,43.0
39.596102402,4.6542108253,65.371,44.746,64.0,43.0
38.896971296,4.8428183346,65.371,44.714,64.0,43.0
38.302422242,5.0460088235,65.371,44.682,64.0,43.0
37.798891818,5.3393981657,65.371,44.585,64.0,43.0
37.356374515,5.4775443518,65.371,44.682,64.0,43.0
36.970842914,5.5532448699,65.371,44.714,64.0,43.0
36.669431126,5.6075642051,65.339,44.714,64.0,43.0
36.56958072,5.5481696895,65.178,44.778,64.0,43.0
36.627823671,5.7767055144,65.049,44.521,64.0,43.0
36.659223852,5.9280311043,65.049,44.553,64.0,43.0
36.848123781,6.1453041441,64.888,44.456,64.0,43.0
37.147669337,6.0693771141,64.727,44.649,64.0,43.0
37.405849394,6.2920708078,64.727,44.392,64.0,43.0
37.947039094,6.3960990824,64.404,44.424,64.0,43.0
38.387858552,6.4663801478,64.404,44.424,64.0,43.0
39.080073427,6.3506374786,64.082,44.521,64.0,43.0
39.663415302,6.4178601992,64.082,44.359,64.0,43.0
40.323330584,6.5918411064,63.921,44.23,64.0,43.0
41.043393503,6.8211155755,63.76,44.134,64.0,43.0
41.665446516,6.8818261512,63.728,44.23,64.0,43.0
42.491697426,6.9544572207,63.438,44.166,64.0,43.0
43.185870003,7.1119853887,63.438,44.069,64.0,43.0
43.928200997,7.0918521723,63.276,44.166,64.0,43.0
44.723236231,7.1069283099,63.115,44.102,64.0,43.0
45.441011139,7.4048540394,63.083,43.844,64.0,43.0
46.112421213,7.720741431,63.019,43.779,64.0,43.0
46.911220732,7.9544981571,62.793,43.779,64.0,43.0
47.580407469,8.1406679848,62.793,43.779,64.0,43.0
48.144056684,8.2857564906,62.793,43.779,64.0,43.0
48.62063033,8.396263304,62.793,43.779,64.0,43.0
49.025485992,8.4774046911,62.793,43.779,64.0,43.0
49.407143958,8.5685551597,62.761,43.747,64.0,43.0
49.894258019,8.458522688,62.6,43.876,64.0,43.0
50.420533685,8.4476969511,62.503,43.779,64.0,43.0
50.900042728,8.3377833845,62.471,43.844,64.0,43.0
51.313319203,8.2212009276,62.471,43.844,64.0,43.0
51.676475063,8.1791755015,62.471,43.779,64.0,43.0
52.123879,8.0318110291,62.342,43.844,64.0,43.0
52.547604952,7.9177081335,62.31,43.812,64.0,43.0
53.049882367,7.744339019,62.181,43.844,64.0,43.0
53.386490939,7.6220169629,62.277,43.812,64.0,43.0
53.83102271,7.6779107149,62.148,43.65,64.0,43.0
54.224663806,7.8694088023,62.148,43.521,64.0,43.0
54.633478149,8.0185021032,62.084,43.521,64.0,43.0
55.202312509,8.3089372296,61.891,43.36,64.0,43.0
55.721689957,8.5093792736,61.858,43.393,64.0,43.0
56.21684145,8.9038001533,61.826,43.199,64.0,43.0
56.647176266,9.3210216191,61.826,43.135,64.0,43.0
56.98756518,9.7242104566,61.858,43.103,64.0,43.0
57.252443793,10.118115445,61.891,43.07,64.0,43.0
57.475901964,10.266020523,61.891,43.231,64.0,43.0
57.482608096,10.528417578,62.084,43.135,64.0,43.0
57.430046037,10.649748939,62.148,43.231,64.0,43.0
57.404704678,10.79239532,62.148,43.199,64.0,43.0
57.403786755,10.993756399,62.148,43.135,64.0,43.0
57.417965831,11.169871895,62.148,43.135,64.0,43.0
57.42948534,11.050024249,62.148,43.36,64.0,43.0
57.471356052,11.170470831,62.148,43.167,64.0,43.0
57.542286721,11.626342809,62.148,42.877,64.0,43.0
57.544423671,12.03931218,62.213,42.877,64.0,43.0
57.318969718,12.39430818,62.438,42.909,64.0,43.0
57.086269648,12.325874738,62.471,43.231,64.0,43.0
56.939485974,12.810468008,62.471,42.78,64.0,43.0
56.860962916,13.243574316,62.438,42.78,64.0,43.0
56.79569431,13.474002462,62.438,42.909,64.0,43.0
56.722906386,13.76059363,62.471,42.845,64.0,43.0
56.669123178,13.939550021,62.471,42.909,64.0,43.0
56.406482713,14.24248598,62.696,42.813,64.0,43.0
56.098536003,14.568698313,62.793,42.78,64.0,43.0
55.82843862,14.473232065,62.793,43.103,64.0,43.0
55.630229498,14.624191696,62.793,42.909,64.0,43.0
55.475640443,14.762891431,62.793,42.909,64.0,43.0
55.060811102,15.080088839,63.083,42.78,64.0,43.0
54.675956863,15.13894112,63.115,42.974,64.0,43.0
54.391223299,15.075736657,63.083,43.07,64.0,43.0
54.133023757,15.06516211,63.115,43.038,64.0,43.0
53.968088658,15.17261509,63.083,42.941,64.0,43.0
53.807065471,15.313967819,63.115,42.909,64.0,43.0
53.60081719,15.254988496,63.18,43.07,64.0,43.0
53.307262506,15.296673063,63.309,43.006,64.0,43.0
52.99436311,15.18934372,63.373,43.135,64.0,43.0
52.669730486,15.026340783,63.438,43.199,64.0,43.0
52.443045252,14.879733067,63.405,43.199,64.0,43.0
52.234408951,14.871063154,63.438,43.103,64.0,43.0
52.058353703,14.710246809,63.438,43.231,64.0,43.0
51.926309063,14.682840343,63.438,43.135,64.0,43.0
51.816056575,14.542884536,63.438,43.231,64.0,43.0
51.517556684,14.243551075,63.631,43.393,64.0,43.0
51.165337174,13.79280984,63.728,43.554,64.0,43.0
50.879981781,13.351882934,63.728,43.586,64.0,43.0
50.624816709,13.079561585,63.76,43.489,64.0,43.0
50.448585777,12.753839976,63.728,43.554,64.0,43.0
50.275469739,12.464599174,63.76,43.554,64.0,43.0
50.142615065,12.282917422,63.76,43.489,64.0,43.0
50.032629443,12.039699294,63.76,43.554,64.0,43.0
49.93131789,11.545869992,63.76,43.779,64.0,43.0
49.862537206,11.215152943,63.76,43.683,64.0,43.0
49.807879704,10.837817236,63.76,43.747,64.0,43.0
49.760845819,10.337981672,63.76,43.876,64.0,43.0
49.961750375,9.7389212316,63.534,43.973,64.0,43.0
50.095565205,9.6309042754,63.599,43.618,64.0,43.0
50.187676972,9.6876618082,63.631,43.489,64.0,43.0
50.255709078,9.5361501472,63.631,43.65,64.0,43.0
50.312761499,9.3134573168,63.631,43.715,64.0,43.0
50.379674768,9.3418516667,63.631,43.521,64.0,43.0
50.438258607,9.3613592122,63.631,43.521,64.0,43.0
50.42463621,9.4184768446,63.695,43.489,64.0,43.0
50.48509451,9.495320577,63.631,43.457,64.0,43.0
50.43281835,9.5311080587,63.728,43.489,64.0,43.0
50.393909196,9.5968343987,63.728,43.457,64.0,43.0
50.32505298,9.5776954161,63.76,43.521,64.0,43.0
50.292851003,9.3553722946,63.728,43.683,64.0,43.0
50.580745215,9.1937539037,63.438,43.618,64.0,43.0
50.753767648,8.9687079998,63.502,43.683,64.0,43.0
50.918484384,8.9923428086,63.502,43.489,64.0,43.0
51.01694059,8.8537143181,63.534,43.618,64.0,43.0
51.255355196,11.381393372,63.534,43.425,64.0,45.0
51.354462942,13.623696035,63.599,43.457,64.0,45.0
51.477701234,15.622584031,63.534,43.457,64.0,45.0
51.556417756,17.416237091,63.534,43.457,64.0,45.0
51.635153895,19.022814185,63.502,43.457,64.0,45.0
51.504752633,20.330197179,63.663,43.586,64.0,45.0
51.610596096,21.325110939,63.438,43.715,64.0,45.0
51.699948474,22.417262939,63.438,43.554,64.0,45.0
51.747327025,23.089801467,63.438,43.812,64.0,45.0
51.786490282,23.146481367,63.405,44.263,64.0,45.0
51.808862964,23.557070993,63.438,43.973,64.0,45.0
51.862904395,23.929725448,63.405,43.973,64.0,45.0
51.915139424,24.387654575,63.405,43.876,64.0,45.0
51.925934826,24.848541896,63.438,43.844,64.0,45.0
51.960448323,25.109101354,63.405,43.973,64.0,45.0
51.927405297,25.436439335,63.47,43.908,64.0,45.0
51.937406138,25.773976396,63.438,43.876,64.0,45.0
51.957112775,25.651933368,63.405,44.23,64.0,45.0
51.961583007,25.825097656,63.438,44.005,64.0,45.0
51.95388385,25.717031069,63.438,44.23,64.0,45.0
51.965628448,25.821902287,63.438,44.069,64.0,45.0
51.980074779,25.924972964,63.438,44.069,64.0,45.0
51.987643454,25.868451564,63.438,44.198,64.0,45.0
51.995999455,25.74598688,63.438,44.263,64.0,45.0
52.014934226,25.722254463,63.438,44.198,64.0,45.0
52.036949594,25.708609851,63.438,44.198,64.0,45.0
32.189547648,25.032254913,63.47,44.327,41.0,45.0
17.487421464,24.475156243,63.438,44.424,41.0,45.0
7.4184929847,24.133204305,63.438,44.424,41.0,45.0
1.6691943223,23.897915164,63.438,44.424,41.0,45.0
0.0,23.716357826,63.438,44.424,41.0,45.0
0.0,23.393809658,63.438,44.553,41.0,45.0
0.0,22.889944858,63.438,44.714,41.0,45.0
0.0,22.296386305,63.18,44.843,41.0,45.0
0.0,21.753531831,63.115,44.843,41.0,45.0
0.0,21.410564055,62.793,44.746,41.0,45.0
0.0,20.742972711,62.696,45.036,41.0,45.0
0.0,20.115210819,62.471,45.068,41.0,45.0
0.0,19.340762612,62.148,45.262,41.0,45.0
0.0,18.906690385,61.826,45.068,41.0,45.0
0.0,18.424071492,61.504,45.165,41.0,45.0
0.0,17.975107276,61.182,45.197,41.0,45.0
0.0,17.596033587,60.859,45.197,41.0,45.0
0.0,17.160824142,60.537,45.294,41.0,45.0
0.0,16.989494035,60.215,45.133,41.0,45.0
0.0,16.66285493,59.893,45.294,41.0,45.0
0.0,16.352748928,59.57,45.326,41.0,45.0
0.0,15.939985022,59.248,45.455,41.0,45.0
0.0,15.644589644,58.829,45.423,41.0,45.0
0.0,15.670995532,58.281,45.229,41.0,45.0
0.0,15.795670245,57.959,45.165,41.0,45.0
0.0,16.047864628,57.637,45.068,41.0,45.0
0.0,16.178357963,57.314,45.165,41.0,45.0
0.0,16.435807997,56.992,45.068,41.0,45.0
0.0,16.571737097,56.67,45.165,41.0,45.0
0.0,16.716373078,56.348,45.165,41.0,45.0
0.0,16.910876557,55.735,45.165,41.0,45.0
0.0,17.467693185,55.381,44.875,41.0,45.0
0.0,18.149641307,55.059,44.746,41.0,45.0
0.0,18.785830161,54.736,44.746,41.0,45.0
